made make VVN mad ade 1 O

where where WRB whe ere 1 O
was be VBD was was 1 O
movie movie NN mov vie 1 O
made make VVN mad ade 1 O

is be VBZ is is 1 O
this this DT thi his 1 O
a a DT a a 1 O
foreign foreign JJ for ign 1 O
film film NN fil ilm 1 O

is be VBZ is is 1 O
this this DT thi his 1 O
a a DT a a 1 O
foreign foreign JJ for ign 1 O
film film NN fil ilm 1 O

what what WP wha hat 1 O
country country NN cou try 1 O
was be VBD was was 1 O
kinky kinky JJ kin nky 1 B-movie.name
boots boot NNS boo ots 1 I-movie.name
made make VVN mad ade 1 O
in in IN in in 1 O

what what WP wha hat 1 O
country country NN cou try 1 O
is be VBZ is is 1 O
outside outside IN out ide 1 B-movie.name
the the DT the the 1 I-movie.name
law law NN law law 1 I-movie.name
from from IN fro rom 1 O

what what WP wha hat 1 O
country country NN cou try 1 O
produced produce VVD pro ced 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
mirror mirror NN mir ror 1 B-movie.name

what what WP wha hat 1 O
country country NN cou try 1 O
does do VVZ doe oes 1 O
mirror mirror NN mir ror 1 B-movie.name
come come VVN com ome 1 O
from from IN fro rom 1 O

what what WP wha hat 1 O
country country NN cou try 1 O
does do VVZ doe oes 1 O
les les FW les les 1 B-movie.name
miserable miserable JJ mis ble 1 I-movie.name
come come VVN com ome 1 O
from from IN fro rom 1 O

what what WP wha hat 1 O
is be VBZ is is 1 O
the the DT the the 1 O
origin origin NN ori gin 1 O
country country NN cou try 1 O
of of IN of of 1 O
mirror mirror NN mir ror 1 B-movie.name

in in IN in in 1 O
what what WP wha hat 1 O
country country NN cou try 1 O
was be VBD was was 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
mirror mirror NN mir ror 1 B-movie.name
produced produce VVD pro ced 1 O

where where WRB whe ere 1 O
was be VBD was was 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
mirror mirror NN mir ror 1 B-movie.name
produced produce VVD pro ced 1 O

when when WRB whe hen 1 O
can can MD can can 1 O
i i NNS i i 1 O
see see VV see see 1 O
top top JJ top top 1 B-movie.name
gun gun NN gun gun 1 I-movie.name

when when WRB whe hen 1 O
was be VBD was was 1 O
top top JJ top top 1 B-movie.name
gun gun NN gun gun 1 I-movie.name
released release VVN rel sed 1 O

when when WRB whe hen 1 O
does do VVZ doe oes 1 O
top top JJ top top 1 B-movie.name
gun gun NN gun gun 1 I-movie.name
come come VVN com ome 1 O
out out RP out out 1 O

when when WRB whe hen 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
top top JJ top top 1 B-movie.name
gun gun NN gun gun 1 I-movie.name
was be VBD was was 1 O
released release VVN rel sed 1 O

when when WRB whe hen 1 O
did do VVD did did 1 O
richard richard JJ ric ard 1 B-director.name
lester lester NN les ter 1 I-director.name
start start NN sta art 1 O
directing directing NN dir ing 1 O

when when WRB whe hen 1 O
was be VBD was was 1 O
in in IN in in 1 B-movie.name
july july RB jul uly 1 I-movie.name
released release VVN rel sed 1 O

give give VV giv ive 1 O
me me PP me me 1 O
the the DT the the 1 O
release release NN rel ase 1 O
date date NN dat ate 1 O
for for IN for for 1 O
the the DT the the 1 B-movie.name
little little JJ lit tle 1 I-movie.name
mermaid mermaid NN mer aid 1 I-movie.name

what what WP wha hat 1 O
date date NN dat ate 1 O
was be VBD was was 1 O
spider spider NN spi der 1 B-movie.name
released release VVN rel sed 1 O

can can MD can can 1 O
you you PP you you 1 O
tell tell VV tel ell 1 O
me me PP me me 1 O
when when WRB whe hen 1 O
24 @card@ CD 24 24 1 B-movie.name
will will MD wil ill 1 O
be be VB be be 1 O
released release VVN rel sed 1 O

do do VV do do 1 O
you you PP you you 1 O
know know VV kno now 1 O
when when WRB whe hen 1 O
24 @card@ CD 24 24 1 B-movie.name
will will MD wil ill 1 O
be be VB be be 1 O
released release VVN rel sed 1 O

i i NNS i i 1 O
want want VVP wan ant 1 O
to to TO to to 1 O
know know VV kno now 1 O
when when WRB whe hen 1 O
24 @card@ CD 24 24 1 B-movie.name
will will MD wil ill 1 O
be be VB be be 1 O
released release VVN rel sed 1 O

when when WRB whe hen 1 O
will will MD wil ill 1 O
24 @card@ RB 24 24 1 B-movie.name
be be VB be be 1 O
released release VVN rel sed 1 O

how how WRB how how 1 O
will will MD wil ill 1 O
i i NNS i i 1 O
know know VV kno now 1 O
when when WRB whe hen 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
gone go VVN gon one 1 B-movie.name
with with IN wit ith 1 I-movie.name
the the DT the the 1 I-movie.name
wind wind NN win ind 1 I-movie.name
will will MD wil ill 1 O
be be VB be be 1 O
released release VVN rel sed 1 O

please please UH ple ase 1 O
tell tell VV tel ell 1 O
me me PP me me 1 O
when when WRB whe hen 1 O
was be VBD was was 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
gone go VVN gon one 1 B-movie.name
with with IN wit ith 1 I-movie.name
the the DT the the 1 I-movie.name
wind wind NN win ind 1 I-movie.name
released release VVD rel sed 1 O

please please UH ple ase 1 O
tell tell VV tel ell 1 O
me me PP me me 1 O
when when WRB whe hen 1 O
will will MD wil ill 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
gone go VVN gon one 1 B-movie.name
with with IN wit ith 1 I-movie.name
the the DT the the 1 I-movie.name
wind wind NN win ind 1 I-movie.name
will will MD wil ill 1 O
be be VB be be 1 O
released release VVN rel sed 1 O

when when WRB whe hen 1 O
will will MD wil ill 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
gone go VVN gon one 1 B-movie.name
with with IN wit ith 1 I-movie.name
the the DT the the 1 I-movie.name
wind wind NN win ind 1 I-movie.name
be be VB be be 1 O
released release VVN rel sed 1 O

do do VV do do 1 O
you you PP you you 1 O
know know VV kno now 1 O
when when WRB whe hen 1 O
this this DT thi his 1 O
movie movie NN mov vie 1 O
is be VBZ is is 1 O
available available JJ ava ble 1 O

what what WP wha hat 1 O
year year NN yea ear 1 O
was be VBD was was 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
released release VVD rel sed 1 O

which which WDT whi ich 1 O
decade decade NN dec ade 1 O
did do VVD did did 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
come come VVN com ome 1 O
out out RP out out 1 O

which which WDT whi ich 1 O
month month NN mon nth 1 O
was be VBD was was 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
released release VVD rel sed 1 O

release release NN rel ase 1 O
day day NN day day 1 O
for for IN for for 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O

may may MD may may 1 O
i i NP i i 1 O
have have VHP hav ave 1 O
the the DT the the 1 O
date date NN dat ate 1 O
of of IN of of 1 O
release release NN rel ase 1 O
for for IN for for 1 O
this this DT thi his 1 O
movie movie NN mov vie 1 O

release release NN rel ase 1 O
date date NN dat ate 1 O
for for IN for for 1 O
the the DT the the 1 B-movie.name
vow vow NN vow vow 1 I-movie.name

when when WRB whe hen 1 O
was be VBD was was 1 O
black black JJ bla ack 1 B-movie.name
beauty beauty NN bea uty 1 I-movie.name
released release VVN rel sed 1 O

titanic titanic JJ tit nic 1 B-movie.name
release release NN rel ase 1 O
date date NN dat ate 1 O

when when WRB whe hen 1 O
did do VVD did did 1 O
lionsgate lionsgate RB lio ate 1 B-producer.name
start start VV sta art 1 O
making make VVG mak ing 1 O
movies movie NNS mov ies 1 O

search search VV sea rch 1 O
when when WRB whe hen 1 O
the the DT the the 1 B-movie.name
birds bird NNS bir rds 1 I-movie.name
will will MD wil ill 1 O
be be VB be be 1 O
released release VVN rel sed 1 O

what what WP wha hat 1 O
year year NN yea ear 1 O
did do VVD did did 1 O
spielberg spielberg RB spi erg 1 B-director.name
start start VV sta art 1 O
directing direct VVG dir ing 1 O
movies movie NNS mov ies 1 O

the the DT the the 1 B-movie.name
godfather godfather NN god her 1 I-movie.name
came come VVD cam ame 1 O
out out RP out out 1 O
when when WRB whe hen 1 O

when when WRB whe hen 1 O
can can MD can can 1 O
i i NNS i i 1 O
see see VV see see 1 O
the the DT the the 1 B-movie.name
great great JJ gre eat 1 I-movie.name
gatsby gatsby NN gat sby 1 I-movie.name

when when WRB whe hen 1 O
will will MD wil ill 1 O
the the DT the the 1 B-movie.name
great great JJ gre eat 1 I-movie.name
gatsby gatsby NN gat sby 1 I-movie.name
be be VB be be 1 O
out out RP out out 1 O

when when WRB whe hen 1 O
will will MD wil ill 1 O
the the DT the the 1 B-movie.name
great great JJ gre eat 1 I-movie.name
gatsby gatsby NN gat sby 1 I-movie.name
be be VB be be 1 O
released release VVN rel sed 1 O

when when WRB whe hen 1 O
will will MD wil ill 1 O
jaws jaw NNS jaw aws 1 B-movie.name
be be VB be be 1 O
released release VVN rel sed 1 O

when when WRB whe hen 1 O
will will MD wil ill 1 O
the the DT the the 1 B-movie.name
hobbit hobbit NN hob bit 1 I-movie.name
be be VB be be 1 O
released release VVN rel sed 1 O

what what WP wha hat 1 O
year year NN yea ear 1 O
was be VBD was was 1 O
the the DT the the 1 B-movie.name
hobbit hobbit NN hob bit 1 I-movie.name
relased relased VVD rel sed 1 O

what what WP wha hat 1 O
year year NN yea ear 1 O
did do VVD did did 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
grease grease NN gre ase 1 B-movie.name
open open JJ ope pen 1 O

movie movie NN mov vie 1 O
little little JJ lit tle 1 B-movie.name
women woman NNS wom men 1 I-movie.name
release release NN rel ase 1 O
date date NN dat ate 1 O
is be VBZ is is 1 O
when when WRB whe hen 1 O

release release NN rel ase 1 O
date date NN dat ate 1 O
for for IN for for 1 O
little little JJ lit tle 1 B-movie.name
women woman NNS wom men 1 I-movie.name

when when WRB whe hen 1 O
was be VBD was was 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
title title NN tit tle 1 O
little little JJ lit tle 1 B-movie.name
women woman NNS wom men 1 I-movie.name
released release VVN rel sed 1 O

can can MD can can 1 O
you you PP you you 1 O
please please VV ple ase 1 O
tell tell VV tel ell 1 O
me me PP me me 1 O
when when WRB whe hen 1 O
was be VBD was was 1 O
karate karate NN kar ate 1 B-movie.name
kid kid NN kid kid 1 I-movie.name
released release VVD rel sed 1 O

karate karate NN kar ate 1 B-movie.name
kid kid NN kid kid 1 I-movie.name
release release NN rel ase 1 O
date date NN dat ate 1 O

find find VV fin ind 1 O
release release NN rel ase 1 O
date date NN dat ate 1 O
for for IN for for 1 O
karate karate NN kar ate 1 B-movie.name
kid kid NN kid kid 1 I-movie.name

when when WRB whe hen 1 O
did do VVD did did 1 O
dirty dirty JJ dir rty 1 B-movie.name
dancing dancing NN dan ing 1 I-movie.name
come come VVN com ome 1 O
out out RP out out 1 O

when when WRB whe hen 1 O
was be VBD was was 1 O
dirty dirty JJ dir rty 1 B-movie.name
dancing dancing NN dan ing 1 I-movie.name
released release VVN rel sed 1 O

what what WP wha hat 1 O
year year NN yea ear 1 O
was be VBD was was 1 O
dirty dirty JJ dir rty 1 B-movie.name
dancing dancing NN dan ing 1 I-movie.name
released release VVN rel sed 1 O

when when WRB whe hen 1 O
was be VBD was was 1 O
dirty dirty JJ dir rty 1 B-movie.name
dancing dancing NN dan ing 1 I-movie.name
released release VVN rel sed 1 O

when when WRB whe hen 1 O
was be VBD was was 1 O
overboard overboard RB ove ard 1 B-movie.name
released release VVN rel sed 1 O

what what WP wha hat 1 O
year year NN yea ear 1 O
did do VVD did did 1 O
moon moon NN moo oon 1 B-movie.name
over over IN ove ver 1 I-movie.name
parador parador NN par dor 1 I-movie.name
come come VVN com ome 1 O
out out RP out out 1 O

release release NN rel ase 1 O
date date NN dat ate 1 O
for for IN for for 1 O
batman batman NN bat man 1 B-movie.name

when when WRB whe hen 1 O
did do VVD did did 1 O
jurassic Jurassic JJ jur sic 1 B-movie.name
park park NN par ark 1 I-movie.name
get get VV get get 1 O
released release VVN rel sed 1 O

lion lion NN lio ion 1 B-movie.name
king king NN kin ing 1 I-movie.name
release release NN rel ase 1 O
yr Yr NN yr yr 1 O

when when WRB whe hen 1 O
was be VBD was was 1 O
while while IN whi ile 1 B-movie.name
you you PP you you 1 I-movie.name
were be VBD wer ere 1 I-movie.name
sleeping sleep VVG sle ing 1 I-movie.name
released release VVN rel sed 1 O

what what WP wha hat 1 O
year year NN yea ear 1 O
was be VBD was was 1 O
ed edited VVN ed ed 1 B-actor.name
harris harris NN har ris 1 I-actor.name
in in IN in in 1 O
in in IN in in 1 O
apollo apollo NN apo llo 1 B-movie.name
thirteen thirteen CD thi een 1 I-movie.name

what what WP wha hat 1 O
was be VBD was was 1 O
the the DT the the 1 O
date date NN dat ate 1 O
when when WRB whe hen 1 O
welcome welcome JJ wel ome 1 B-movie.name
to to TO to to 1 I-movie.name
the the DT the the 1 I-movie.name
dollhouse dollhouse NN dol use 1 I-movie.name
was be VBD was was 1 O
released release VVN rel sed 1 O

release release NN rel ase 1 O
date date NN dat ate 1 O
for for IN for for 1 O
toy toy JJ toy toy 1 B-movie.name
story story NN sto ory 1 I-movie.name

what what WP wha hat 1 O
was be VBD was was 1 O
the the DT the the 1 O
relase relase NN rel ase 1 O
date date NN dat ate 1 O
for for IN for for 1 O
men man NNS men men 1 B-movie.name
in in IN in in 1 I-movie.name
black black JJ bla ack 1 I-movie.name

when when WRB whe hen 1 O
was be VBD was was 1 O
life life NN lif ife 1 B-movie.name
is be VBZ is is 1 I-movie.name
beautiful beautiful JJ bea ful 1 I-movie.name
released release VVD rel sed 1 O

when when WRB whe hen 1 O
was be VBD was was 1 O
life life NN lif ife 1 B-movie.name
is be VBZ is is 1 I-movie.name
beautiful beautiful JJ bea ful 1 I-movie.name
released release VVD rel sed 1 O

when when WRB whe hen 1 O
life life NN lif ife 1 B-movie.name
is be VBZ is is 1 I-movie.name
beautiful beautiful JJ bea ful 1 I-movie.name
was be VBD was was 1 O
released release VVN rel sed 1 O

what what WP wha hat 1 O
is be VBZ is is 1 O
possessed possess VVN pos sed 1 B-movie.name
realese realese JJ rea ese 1 O
date date NN dat ate 1 O

look look VV loo ook 1 O
up up RP up up 1 O
the the DT the the 1 O
release release NN rel ase 1 O
date date NN dat ate 1 O
of of IN of of 1 O
resident resident JJ res ent 1 B-movie.name
evil evil NN evi vil 1 I-movie.name

what what WP wha hat 1 O
is be VBZ is is 1 O
resident resident JJ res ent 1 B-movie.name
evil evil NN evi vil 1 I-movie.name
's 's POS 's 's 1 O
release release NN rel ase 1 O
date date NN dat ate 1 O

when when WRB whe hen 1 O
did do VVD did did 1 O
resident resident JJ res ent 1 B-movie.name
evil evil NN evi vil 1 I-movie.name
come come VVN com ome 1 O
out out RP out out 1 O

when when WRB whe hen 1 O
did do VVD did did 1 O
resident resident JJ res ent 1 B-movie.name
evil evil JJ evi vil 1 I-movie.name
debut debut NN deb but 1 O
in in IN in in 1 O
theaters theater NNS the ers 1 O

when when WRB whe hen 1 O
did do VVD did did 1 O
theaters theater NNS the ers 1 O
show show VV sho how 1 O
resident resident JJ res ent 1 B-movie.name
evil evil NN evi vil 1 I-movie.name

when when WRB whe hen 1 O
was be VBD was was 1 O
the the DT the the 1 O
release release NN rel ase 1 O
date date NN dat ate 1 O
for for IN for for 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
resident resident NN res ent 1 B-movie.name
evil evil NN evi vil 1 I-movie.name

when when WRB whe hen 1 O
was be VBD was was 1 O
resident resident JJ res ent 1 B-movie.name
evil evil RB evi vil 1 I-movie.name
first first JJ fir rst 1 O
in in IN in in 1 O
theatres theatre NNS the res 1 O

when when WRB whe hen 1 O
was be VBD was was 1 O
the the DT the the 1 O
scooby scooby NNS sco oby 1 B-movie.name
do do VVP do do 1 I-movie.name
movie movie NN mov vie 1 O
released release VVN rel sed 1 O

when when WRB whe hen 1 O
was be VBD was was 1 O
finding find VVG fin ing 1 B-movie.name
nemo nemo NN nem emo 1 I-movie.name
released release VVN rel sed 1 O

release release NN rel ase 1 O
date date NN dat ate 1 O
for for IN for for 1 O
finding find VVG fin ing 1 B-movie.name
nemo nemo NN nem emo 1 I-movie.name

when when WRB whe hen 1 O
was be VBD was was 1 O
finding find VVG fin ing 1 B-movie.name
nemo nemo NN nem emo 1 I-movie.name
released release VVN rel sed 1 O

when when WRB whe hen 1 O
was be VBD was was 1 O
finding find VVG fin ing 1 B-movie.name
nemo nemo NN nem emo 1 I-movie.name
released release VVN rel sed 1 O

in in IN in in 1 O
which which WDT whi ich 1 O
date date NN dat ate 1 O
varsham varsham NN var ham 1 B-movie.name
movie movie NN mov vie 1 O
released release VVD rel sed 1 O

in in IN in in 1 O
which which WDT whi ich 1 O
month month NN mon nth 1 O
varsham varsham NN var ham 1 B-movie.name
movie movie NN mov vie 1 O
released release VVD rel sed 1 O

release release NN rel ase 1 O
twilight twilight NN twi ght 1 B-movie.name

frankenstein frankenstein NN fra ein 1 B-movie.name
release release NN rel ase 1 O

frankenstein frankenstein NN fra ein 1 B-movie.name
release release NN rel ase 1 O
date date NN dat ate 1 O

when when WRB whe hen 1 O
will will MD wil ill 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
frankenstein frankenstein NN fra ein 1 B-movie.name
be be VB be be 1 O
released release VVN rel sed 1 O

when when WRB whe hen 1 O
was be VBD was was 1 O
hum hum NN hum hum 1 B-movie.name
tum tum NN tum tum 1 I-movie.name
relesed relesed VVD rel sed 1 O

i i NNS i i 1 O
want want VVP wan ant 1 O
to to TO to to 1 O
know know VV kno now 1 O
when when WRB whe hen 1 O
step step NN ste tep 1 B-movie.name
up up RB up up 1 I-movie.name
was be VBD was was 1 O
released release VVN rel sed 1 O

i i NP i i 1 O
would would MD wou uld 1 O
like like VV lik ike 1 O
to to TO to to 1 O
know know VV kno now 1 O
when when WRB whe hen 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
step step NN ste tep 1 B-movie.name
up up RB up up 1 I-movie.name
was be VBD was was 1 O
released release VVN rel sed 1 O

when when WRB whe hen 1 O
was be VBD was was 1 O
step step NN ste tep 1 B-movie.name
up up RB up up 1 I-movie.name
released release VVN rel sed 1 O

when when WRB whe hen 1 O
was be VBD was was 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
step step NN ste tep 1 B-movie.name
up up RB up up 1 I-movie.name
released release VVN rel sed 1 O

when when WRB whe hen 1 O
did do VVD did did 1 O
happiness happiness NN hap ess 1 B-movie.name
get get VV get get 1 O
released release VVN rel sed 1 O

when when WRB whe hen 1 O
will will MD wil ill 1 O
paranormal paranormal JJ par mal 1 B-movie.name
activity activity NN act ity 1 I-movie.name
be be VB be be 1 O
released release VVN rel sed 1 O

avatar avatar NN ava tar 1 B-movie.name
realease realease NN rea ase 1 O
date date NN dat ate 1 O

avatar avatar NN ava tar 1 B-movie.name
release release NN rel ase 1 O

what what WP wha hat 1 O
was be VBD was was 1 O
the the DT the the 1 O
release release NN rel ase 1 O
date date NN dat ate 1 O
for for IN for for 1 O
avatar avatar NN ava tar 1 B-movie.name

when when WRB whe hen 1 O
did do VVD did did 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
avatar avatar NN ava tar 1 B-movie.name
get get VV get get 1 O
released release VVN rel sed 1 O

when when WRB whe hen 1 O
avatar avatar NN ava tar 1 B-movie.name
released release VVD rel sed 1 O

when when WRB whe hen 1 O
was be VBD was was 1 O
avatar avatar NN ava tar 1 B-movie.name
released release VVN rel sed 1 O

i i NNS i i 1 O
need need VVP nee eed 1 O
to to TO to to 1 O
know know VV kno now 1 O
when when WRB whe hen 1 O
was be VBD was was 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
avatar avatar NN ava tar 1 B-movie.name
released release VVD rel sed 1 O

what what WP wha hat 1 O
day day NN day day 1 O
avatar avatar NN ava tar 1 B-movie.name
released release VVD rel sed 1 O

what what WP wha hat 1 O
was be VBD was was 1 O
the the DT the the 1 O
release release NN rel ase 1 O
date date NN dat ate 1 O
of of IN of of 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
avatar avatar NN ava tar 1 B-movie.name

when when WRB whe hen 1 O
was be VBD was was 1 O
avatar avatar NN ava tar 1 B-movie.name
released release VVN rel sed 1 O

what what WP wha hat 1 O
date date NN dat ate 1 O
was be VBD was was 1 O
avatar avatar NN ava tar 1 B-movie.name
released release VVN rel sed 1 O

when when WRB whe hen 1 O
was be VBD was was 1 O
black black JJ bla ack 1 B-movie.name
swan swan NN swa wan 1 I-movie.name
in in IN in in 1 O
the the DT the the 1 O
theatre theatre NN the tre 1 O

when when WRB whe hen 1 O
was be VBD was was 1 O
black black JJ bla ack 1 B-movie.name
swan swan NN swa wan 1 I-movie.name
released release VVN rel sed 1 O

how how WRB how how 1 O
long long RB lon ong 1 O
has have VHZ has has 1 O
black black NN bla ack 1 B-movie.name
swan swan NN swa wan 1 I-movie.name
been be VBN bee een 1 O
out out RP out out 1 O

find find VV fin ind 1 O
release release NN rel ase 1 O
date date NN dat ate 1 O
of of IN of of 1 O
the the DT the the 1 B-movie.name
help help NN hel elp 1 I-movie.name

when when WRB whe hen 1 O
can can MD can can 1 O
the the DT the the 1 B-movie.name
help help NN hel elp 1 I-movie.name
be be VB be be 1 O
released release VVN rel sed 1 O

tell tell VV tel ell 1 O
me me PP me me 1 O
when when WRB whe hen 1 O
compliance compliance NN com nce 1 B-movie.name
came come VVD cam ame 1 O
out out RP out out 1 O

when when WRB whe hen 1 O
is be VBZ is is 1 O
sinister sinister JJ sin ter 1 B-movie.name
hitting hit VVG hit ing 1 O
theaters theater NNS the ers 1 O

release release NN rel ase 1 O
date date NN dat ate 1 O
for for IN for for 1 O
the the DT the the 1 B-movie.name
hunger hunger NN hun ger 1 I-movie.name
games game NNS gam mes 1 I-movie.name

when when WRB whe hen 1 O
was be VBD was was 1 O
the the DT the the 1 O
first first JJ fir rst 1 O
hunger hunger NN hun ger 1 I-movie.name
games game NNS gam mes 1 I-movie.name
shown show VVN sho own 1 O

when when WRB whe hen 1 O
was be VBD was was 1 O
avengers avenger NNS ave ers 1 B-movie.name
released release VVN rel sed 1 O

when when WRB whe hen 1 O
was be VBD was was 1 O
lawless lawless JJ law ess 1 B-movie.name
released release VVD rel sed 1 O

release release NN rel ase 1 O
date date NN dat ate 1 O
of of IN of of 1 O
snow snow NN sno now 1 B-movie.name
white white NN whi ite 1 I-movie.name
and and CC and and 1 I-movie.name
the the DT the the 1 I-movie.name
huntsman huntsman NN hun man 1 I-movie.name

release release NN rel ase 1 O
date date NN dat ate 1 O
for for IN for for 1 O
amazing amazing JJ ama ing 1 B-movie.name
spiderman spiderman NN spi man 1 I-movie.name

when when WRB whe hen 1 O
will will MD wil ill 1 O
the the DT the the 1 O
next next JJ nex ext 1 O
amazing amazing JJ ama ing 1 B-movie.name
spiderman spiderman NN spi man 1 I-movie.name
come come VVN com ome 1 O
out out RP out out 1 O

when when WRB whe hen 1 O
was be VBD was was 1 O
the the DT the the 1 B-movie.name
amazing amazing JJ ama ing 1 I-movie.name
spiderman spiderman NN spi man 1 I-movie.name
released release VVN rel sed 1 O
in in IN in in 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
theatres theatre NNS the res 1 O

search search NN sea rch 1 O
for for IN for for 1 O
the the DT the the 1 O
release release NN rel ase 1 O
date date NN dat ate 1 O
of of IN of of 1 O
vulgaria vulgaria NN vul ria 1 B-movie.name

when when WRB whe hen 1 O
did do VVD did did 1 O
vulgaria vulgaria NNS vul ria 1 B-movie.name
come come VV com ome 1 O
out out RP out out 1 O

when when WRB whe hen 1 O
was be VBD was was 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
vulgaria vulgaria NN vul ria 1 B-movie.name
released release VVD rel sed 1 O

what what WP wha hat 1 O
date date NN dat ate 1 O
did do VVD did did 1 O
vulgaria vulgaria NNS vul ria 1 B-movie.name
open open JJ ope pen 1 O

when when WRB whe hen 1 O
did do VVD did did 1 O
dredd dredd RB dre edd 1 B-movie.name
come come VV com ome 1 O
out out RP out out 1 O

what what WP wha hat 1 O
year year NN yea ear 1 O
was be VBD was was 1 O
the the DT the the 1 B-movie.name
godfather godfather NN god her 1 I-movie.name
released release VVD rel sed 1 O

release release NN rel ase 1 O
date date NN dat ate 1 O
for for IN for for 1 O
the the DT the the 1 B-movie.name
watch watch NN wat tch 1 I-movie.name

when when WRB whe hen 1 O
was be VBD was was 1 O
paranorman paranorman NP par man 1 B-movie.name
be be VB be be 1 O
released release VVN rel sed 1 O

what what WP wha hat 1 O
year year NN yea ear 1 O
was be VBD was was 1 O
the the DT the the 1 B-movie.name
campaign campaign NN cam ign 1 I-movie.name
released release VVD rel sed 1 O

when when WRB whe hen 1 O
was be VBD was was 1 O
the the DT the the 1 B-movie.name
campaign campaign NN cam ign 1 I-movie.name
released release VVD rel sed 1 O

when when WRB whe hen 1 O
was be VBD was was 1 O
expendables expendable NNS exp les 1 B-movie.name
2 2 CD 2 2 1 I-movie.name
released release VVN rel sed 1 O

when when WRB whe hen 1 O
is be VBZ is is 1 O
the the DT the the 1 O
release release NN rel ase 1 O
date date NN dat ate 1 O
of of IN of of 1 O
resident resident JJ res ent 1 B-movie.name
evil evil NN evi vil 1 I-movie.name
: : : : : 1 I-movie.name
retribution retribution NN ret ion 1 I-movie.name

what what WP wha hat 1 O
is be VBZ is is 1 O
the the DT the the 1 O
calendar calendar NN cal dar 1 O
date date NN dat ate 1 O
release release NN rel ase 1 O
for for IN for for 1 O
looper looper NN loo per 1 B-movie.name

i i NP i i 1 O
would would MD wou uld 1 O
like like VV lik ike 1 O
to to TO to to 1 O
know know VV kno now 1 O
the the DT the the 1 O
release release NN rel ase 1 O
date date NN dat ate 1 O
of of IN of of 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
barfi barfi NN bar rfi 1 B-movie.name

i i NNS i i 1 O
need need VVP nee eed 1 O
to to TO to to 1 O
know know VV kno now 1 O
the the DT the the 1 O
release release NN rel ase 1 O
date date NN dat ate 1 O
of of IN of of 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
barfi barfi NN bar rfi 1 B-movie.name

what what WP wha hat 1 O
is be VBZ is is 1 O
the the DT the the 1 O
release release NN rel ase 1 O
date date NN dat ate 1 O
of of IN of of 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
barfi barfi NN bar rfi 1 B-movie.name

show show VV sho how 1 O
me me PP me me 1 O
the the DT the the 1 O
release release NN rel ase 1 O
date date NN dat ate 1 O
of of IN of of 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
barfi barfi NN bar rfi 1 B-movie.name

find find VV fin ind 1 O
the the DT the the 1 O
release release NN rel ase 1 O
date date NN dat ate 1 O
for for IN for for 1 O
heroine heroine NN her ine 1 B-movie.name

please please UH ple ase 1 O
find find VV fin ind 1 O
the the DT the the 1 O
release release NN rel ase 1 O
date date NN dat ate 1 O
of of IN of of 1 O
heroine heroine NN her ine 1 B-movie.name

what what WP wha hat 1 O
is be VBZ is is 1 O
the the DT the the 1 O
release release NN rel ase 1 O
date date NN dat ate 1 O
of of IN of of 1 O
heroine heroine NN her ine 1 B-movie.name

when when WRB whe hen 1 O
was be VBD was was 1 O
herione herione RB her one 1 B-movie.name
released release VVN rel sed 1 O

when when WRB whe hen 1 O
was be VBD was was 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
heroine heroine NN her ine 1 B-movie.name
released release VVD rel sed 1 O

when when WRB whe hen 1 O
was be VBD was was 1 O
house house NN hou use 1 B-movie.name
at at IN at at 1 I-movie.name
the the DT the the 1 I-movie.name
end end NN end end 1 I-movie.name
of of IN of of 1 I-movie.name
